film,track_name,artist,url
waynes world,Sikamikanico,Red Hot Chili Peppers,https://open.spotify.com/track/5al5Ixvr06j5pIgJZRMMkV
waynes world,Time Machine - Wayne's World Soundtrack Version; 2000 Remaster,Black Sabbath,https://open.spotify.com/track/1YNYls6WZGLdioAY3NMJov
waynes world,Wayne's World Theme - Extended Version,Mike Myers,https://open.spotify.com/track/2wZ1DoIFhiu3OdGBgIAKFH
waynes world,Ballroom Blitz,Tia Carrere,https://open.spotify.com/track/7mH7zpdy4FFmdL37izElST
waynes world,Foxy Lady,Jimi Hendrix,https://open.spotify.com/track/2wwe3sD8mktJEgqRD6IFZR
waynes world,Feed My Frankenstein,Alice Cooper,https://open.spotify.com/track/4xHH8UBxStlp6KfZVr0KKl
waynes world,Ride with Yourself,Rhino Bucket,https://open.spotify.com/track/5kNqKS5CCrT94IRxuXnDCx
waynes world,Loving Your Lovin',Eric Clapton,https://open.spotify.com/track/0B7lr4FxyKG7rDZSvT8fUo
waynes world,Why You Wanna Break My Heart,Tia Carrere,https://open.spotify.com/track/4G6nDMotZyFlErPckGDAQR
waynes world,Everything About You - Dirty Version,Ugly Kid Joe,https://open.spotify.com/track/4iJexqb2oKjIJUQ36bcLr3
waynes world,All Night Thing,Temple Of The Dog,https://open.spotify.com/track/4oDpVLlIzhS0Br0AKvJnp1
waynes world,Cold Chills,Kix,https://open.spotify.com/track/7wKBlAP7KtwORJaA1Vx6D3
waynes world,Dude (Looks Like A Lady),Aerosmith,https://open.spotify.com/track/5Af1el8XZK7PyiUOoy23xg
waynes world,Idiot Summer,Gin Blossoms,https://open.spotify.com/track/52Zihxks5SfkM2O2X4b9bR
waynes world,Spirit in the Sky,Norman Greenbaum,https://open.spotify.com/track/0Y2SrByf4G3kbq2nBEHQRn
waynes world,Out There,Dinosaur Jr.,https://open.spotify.com/track/0JUxmFruSp0oCX8A7o5QmF
waynes world,Radar Love,Golden Earring,https://open.spotify.com/track/4Zau4QvgyxWiWQ5KQrwL43
waynes world,Can't Get Enough (Remastered Album Version),Bad Company,https://open.spotify.com/track/3tXzOcxvj5XAjwiTiRWUGP
waynes world,Frankenstein,Edgar Winter,https://open.spotify.com/track/2h067EHClrJEvaCIuuJXyQ
waynes world,Shut Up And Dance,Aerosmith,https://open.spotify.com/track/2qT1kuQueDtDwb9yoCxJ1V
waynes world,YMCA,Village People,https://open.spotify.com/track/57Fb4ssvtUDe00VaxgjhUb
high fidelity,Come On Eileen,Dexys Midnight Runners,https://open.spotify.com/track/3MrWxJaD2AT0W9DjWF64Vm
high fidelity,Nikes,Frank Ocean,https://open.spotify.com/track/19YKaevk2bce4odJkP5L22
high fidelity,Dreams,Fleetwood Mac,https://open.spotify.com/track/1lbXEepatjRVjoG8pZMtdp
high fidelity,The Man Who Sold the World - 2015 Remaster,David Bowie,https://open.spotify.com/track/4mWahKerLaVddUjb8d1Q4Q
high fidelity,Heart Of Glass,Blondie,https://open.spotify.com/track/4v2rkl1mC3zVAz0nXMx9r4
high fidelity,IDK You Yet,Alexander 23,https://open.spotify.com/track/47EWMOElkkbMp5m9SBkx7d
high fidelity,Me and My Bitch - 2005 Remaster,The Notorious B.I.G.,https://open.spotify.com/track/0C5IKY0sXz4sg0hpx7HOz0
high fidelity,Too Hood,Gucci Mane,https://open.spotify.com/track/1Pl5Q72esLeSkczgAiBiY2
high fidelity,Somebody Help Me,Otis Brown,https://open.spotify.com/track/2kdW74hWl4csLzEptAB279
high fidelity,After All,Jackson Penn,https://open.spotify.com/track/46YBmcxGOm2B2ZdVRAp4AP
high fidelity,Steppin so Hard,Prophet,https://open.spotify.com/track/4LW83hAiSfu4NWHOJsMMGk
high fidelity,Story Of My Life (feat. Millyz & Xander),Chris Webby,https://open.spotify.com/track/1DrtUYV4YVGuLvZoh8LTmz
high fidelity,Control,Aaron Taos,https://open.spotify.com/track/6jKOxnQ1Pdsr4KblSSeA0j
high fidelity,My Love For You,ESG,https://open.spotify.com/track/3vNKixmCxeRPhbYq1T47sE
high fidelity,Mr. Incredible,Big Yavo,https://open.spotify.com/track/2rIbYyqaNjRqv77OjvW6GJ
high fidelity,Lonely Vibes,Shy Glizzy,https://open.spotify.com/track/0fH67n0kMHc2Zm6bHdagwG
high fidelity,Stay Away (feat. Machine Gun Kelly & Goody Grace),MOD SUN,https://open.spotify.com/track/00okrW9OfjmG0PZJSY3fJd
high fidelity,What Happened - Remix,Luh Soldier,https://open.spotify.com/track/06tWQpKMMFWsugBeiiNDk7
high fidelity,Ice on Me,Dwn2earth,https://open.spotify.com/track/0t19BwHdByfRtERjx9MBgY
high fidelity,Dance in the Shade,Jes Frances,https://open.spotify.com/track/7gJ1NzYAodK9fwKkfSecDH
high fidelity,Show Up,Wyclef Jean,https://open.spotify.com/track/5cGF1HFFXE98sCq9WpAO6K
high fidelity,Yippee Ki Yay (feat. ANoyd),Chris Webby,https://open.spotify.com/track/7nDnGfSJ59ZYyptAOKyscj
high fidelity,Stay At Home,Kyler Fisher,https://open.spotify.com/track/2vBJr7L2RYttSrL2xOogeN
high fidelity,Tears In December,Rence,https://open.spotify.com/track/11cSu6WD6UXzlmymptJse6
high fidelity,Marriott,Lyrica Anderson,https://open.spotify.com/track/6215QhP66pFWuSR2ZclmUm
high fidelity,Can't Call It Mine,redrose the breed,https://open.spotify.com/track/0PFYtZboGIea419YqMGz73
high fidelity,I Just Might Crack,The Makers,https://open.spotify.com/track/34lXzclvRDF7O8Xx0jAnFe
high fidelity,Sunday Morning,Jae Mansa,https://open.spotify.com/track/2WZpJ3rE39p5BSxyKTKzFa
high fidelity,Bobby Brown Goes Down,Frank Zappa,https://open.spotify.com/track/2IBJHglp50a8GxonbKrnPf
high fidelity,INNERSTATE,Zaia,https://open.spotify.com/track/5yQK2KygOPaDjgFutqlqRv
high fidelity,Supplier!,Crisaunt,https://open.spotify.com/track/7hsUgZdfC4j8sqskVr4DUH
high fidelity,Better to Be Evil,aCATnamedFELIX,https://open.spotify.com/track/6ymQdBR7QNzwKxC6MOZeR9
high fidelity,Destination Calabria,MEDIKAL,https://open.spotify.com/track/7pQ4aLqPhmY9YTZ2EmCq9n
high fidelity,New Beginnings,NEFFEX,https://open.spotify.com/track/1umyI924GDJ9cMAIQrJ0uS
high fidelity,Darko - Tommy Trash Remix,Cubic Zirconia,https://open.spotify.com/track/45uikzpNSXd6XgcjkHSF3w
high fidelity,Lui E Lei,Piero Umiliani,https://open.spotify.com/track/7CwBlDpfPEpeAmAO2fE1Ao
high fidelity,On Fire,metr,https://open.spotify.com/track/6kxXgUyPMsP43mbXAMVjWY
high fidelity,OML,Bobby Debarge,https://open.spotify.com/track/4eW6fqxInslKcw3oSk0J81
high fidelity,Happy Birthday to Myself,aCATnamedFELIX,https://open.spotify.com/track/0Xo8IuXorGGOJ4IdqqSgU0
high fidelity,The Real Me,Radio Stars,https://open.spotify.com/track/0BBHfvIk4ECsJjfbD8i7s4
high fidelity,Wings,Menny,https://open.spotify.com/track/4KRSOzozcaBfDmqEj1PLNI
high fidelity,"And We Hear ""I Love You""",Lena Platonos,https://open.spotify.com/track/6Tr31cx6UnS63dGNh4JKXX
high fidelity,everything will be okay,eli.,https://open.spotify.com/track/1f2ZR3OFBoCtru1JnwBhcP
high fidelity,Hustler Blues,Enzo Mcfly,https://open.spotify.com/track/6uN1cZTesRipbAGiFuOVnX
high fidelity,Who Am I (feat. Pete Davidson),Chris Webby,https://open.spotify.com/track/45sC3luwSjMLM3PPoRtVUU
high fidelity,Betrayed,Young Trap,https://open.spotify.com/track/27rGxvzo7evBjw4VPUXZMj
high fidelity,You Make Me Sick,Satan's Rats,https://open.spotify.com/track/2o1rN5QhKveneGrlBZiMYu
high fidelity,I Believe (When I Fall In Love It Will Be Forever),Stevie Wonder,https://open.spotify.com/track/4P3R9J5VGPyAPx9T6ZXAcF
high fidelity,Fkn Around (feat. Megan Thee Stallion),Phony Ppl,https://open.spotify.com/track/1RRlUJMxjp2FmkTExBT2T7
high fidelity,Don't Let Me Be Misunderstood,Nina Simone,https://open.spotify.com/track/7M9pPyt8Gr41THLhbz4NSB
high fidelity,Not Today,Ronnie D'Addario,https://open.spotify.com/track/5VROOH5szDZKWkTxgXyqna
high fidelity,Someone I Don't Know,Nick Lopez,https://open.spotify.com/track/1Z0yjLWMPtYfUhXEuWYStZ
high fidelity,Unsatisfied Woman,Barbara Stant,https://open.spotify.com/track/3PV8Cl7JILjjHB8s1SY8Uh
high fidelity,Feel So Good,Denise Darlington,https://open.spotify.com/track/7yf3sdQWMCIVHBAuYgS2Lg
high fidelity,Long Night,Anonymuz,https://open.spotify.com/track/7pvXQLVAif2UqK4DaiXU3U
high fidelity,Noite Preta,Lula Côrtes,https://open.spotify.com/track/0hvMWuEd9TewusDevYuzFa
high fidelity,Ashamed,Omar Apollo,https://open.spotify.com/track/1bZmbsNqOkfvGGAikytuW2
high fidelity,La forêt,Lescop,https://open.spotify.com/track/3mEb1rDaVl13swOcpkItwJ
high fidelity,Modern Love - 2018 Remaster,David Bowie,https://open.spotify.com/track/3gxEZXUjrNbl3TlSrTGbR5
high fidelity,Didn't I,Darondo,https://open.spotify.com/track/3xBGFVU2b2PV556Q3ebsQH
high fidelity,Pink Moon,Nick Drake,https://open.spotify.com/track/16qzGrIMWoxerw2gnW0zuv
high fidelity,A Million,Saucy Ty,https://open.spotify.com/track/5I3WirF9We9694U8Aa5wwd
high fidelity,I Can't Stand the Rain,Ann Peebles,https://open.spotify.com/track/0CcL4kSHKIEwF3IW0BGgb6
high fidelity,Lovin' You,Minnie Riperton,https://open.spotify.com/track/3ebYtLVuV4HzEZUDcpZB9p
high fidelity,Buchanan Hammer,Los Tones,https://open.spotify.com/track/4YxA2ymhdsh2ROqfkUxmxJ
high fidelity,War Is Hell,Ho99o9,https://open.spotify.com/track/10XIfwzmpn8bFWeHNvbIcq
high fidelity,Prototype,OutKast,https://open.spotify.com/track/1QJb6LWvPXZpTMiqqODqkH
high fidelity,So Blue,Prince,https://open.spotify.com/track/3NX3jLUU2sFQjvDRdoOvEN
high fidelity,Polaroid,Saiah,https://open.spotify.com/track/3mWOd1kXYq5qRwa8sN9lAR
high fidelity,Lilac Fields,Shizaru,https://open.spotify.com/track/4QqnYEvxO7VXzCGIQHn3KG
high fidelity,Arrow Through Me - Remastered 1993,Wings,https://open.spotify.com/track/3NiYvMjp5A3FZmP3dojS8k
high fidelity,Is It Any Wonder?,Durand Jones & The Indications,https://open.spotify.com/track/5dnvWWkwwFJoDDc0QoSbvf
high fidelity,Say You'll Say So,Geoffrey Landers,https://open.spotify.com/track/4NQU8K7P0CTLHTmsUprkbV
high fidelity,Nothing Compares 2 U,Sinéad O'Connor,https://open.spotify.com/track/3nvuPQTw2zuFAVuLsC9IYQ
high fidelity,Virgenes del Sol,Manzanita y su Conjunto,https://open.spotify.com/track/4K5Wd2KkZVomP6i1N9qpTr
high fidelity,I Get Lonely,Janet Jackson,https://open.spotify.com/track/5xLDmkobOw674TLTBBmnuN
high fidelity,Another Night,The Men,https://open.spotify.com/track/3x2kMMjAMfZvgV9PacT3Mw
high fidelity,Make a Smile for Me,Bill Withers,https://open.spotify.com/track/3amYouhrnjq5dAUFRkvYjI
high fidelity,Ram Dancehall,Double Tiger,https://open.spotify.com/track/2JjDHw5iXDqGZL0H4jpU58
high fidelity,Baby Where You Are,Ted Lucas,https://open.spotify.com/track/1WJKoGIVHwYcgMcd1UJGl3
high fidelity,Can You Get to That,Funkadelic,https://open.spotify.com/track/2liDEMyPVzDDLXKUnyiznA
high fidelity,Everybody Dies,World Brain,https://open.spotify.com/track/0a2xTdOUfy3VE8yZ6bFPJw
high fidelity,Duke,Kantata,https://open.spotify.com/track/2AKpEK6ru5xDwAcIAAFX4h
high fidelity,The Chicago Party Theme,Jesus Wayne,https://open.spotify.com/track/0FJWHHknatky4WoGKscJSy
high fidelity,I Want to Hug the Sky,Impala Syndrome,https://open.spotify.com/track/5ROaoSsS4Vs9eturYeQwRS
high fidelity,Merry Go Round,The Equatics,https://open.spotify.com/track/4X4NrHp5VpibgirzuImxXd
high fidelity,Right On,Marvin Gaye,https://open.spotify.com/track/5Yhh8Cfc1gp7oyqzL9T1H0
high fidelity,It's All About You,MUNYA,https://open.spotify.com/track/3hLhotLW0PaS9E1SAh0xQ7
high fidelity,Without Love,Ronnie Taylor,https://open.spotify.com/track/07prwcwv566TyOGLg9VzLg
high fidelity,Once I Had A Love (AKA The Disco Song) - Remastered,Blondie,https://open.spotify.com/track/0UFLbtupYWaDGMS4io94Ml
high fidelity,Come On Down,Awkward Family Portraits,https://open.spotify.com/track/3W97tQY6pc8poOOtW5CbDE
high fidelity,Yesterday's Love,Aura,https://open.spotify.com/track/6gtEPy0tc2zh9Vv1fYpR1A
high fidelity,They Say I'm Different,Betty Davis,https://open.spotify.com/track/7yQpHgbDPweCZhTD5ZtXES
high fidelity,Blessings on Me,Moosh & Twist,https://open.spotify.com/track/5IWL4ykYQMKaD1B9Ht7YQI
high fidelity,De Sol a Sol,Serguei,https://open.spotify.com/track/1A7drF4ACWmDNf5e0fRY1Q
high fidelity,Electric Relaxation,A Tribe Called Quest,https://open.spotify.com/track/0eEXcw3JLVXcRxYrVYMy68
high fidelity,Knuckleheadz (feat. Ghostface Killah & U-God),Raekwon,https://open.spotify.com/track/6f9gbZYbAqHq2rK1ZjZruf
high fidelity,Restraint,The Golden Filter,https://open.spotify.com/track/503IV8BgHYVI3ZN7Crpzbx
high fidelity,Dancing Is The Best Revenge,!!!,https://open.spotify.com/track/2PAn8J9dbmSnR4fLjpgehC
high fidelity,Patience,TEYMORI,https://open.spotify.com/track/4LY8xYSc7vDcJqynACF07s
purple rain,Let's Go Crazy - Special Dance Mix; 2017 Remaster,Prince,https://open.spotify.com/track/6wuqxoGer92sx2uI0R4C7e
purple rain,Jungle Love,The Time,https://open.spotify.com/track/0QUpBXTOdB4JJyTGFN6dH1
purple rain,Take Me with U,Prince,https://open.spotify.com/track/765k9tDIFOnoOfkO2cgitB
purple rain,Possessed,Prince,https://open.spotify.com/track/7LRFpwHtvPl3OoRLpPkpZ1
purple rain,The Beautiful Ones,Prince,https://open.spotify.com/track/1BNtFSws7fjbn9aVBPA79j
purple rain,"God (Love Theme from Purple Rain) - U.K. 12"" B-Side; 2017 Remaster",Prince,https://open.spotify.com/track/3V9yMecVDWLlihk8kRBR3I
purple rain,When Doves Cry,Prince,https://open.spotify.com/track/51H2y6YrNNXcy3dfc3qSbA
purple rain,Father's Song,Prince,https://open.spotify.com/track/5ubBoJzqz6srUEpBrHmLEz
purple rain,Computer Blue - 2015 Paisley Park Remaster,Prince,https://open.spotify.com/track/2j3oQs3RNO3VcMA0YHegJc
purple rain,Darling Nikki - 2015 Paisley Park Remaster,Prince,https://open.spotify.com/track/7IkxG6NGeHh5G3BqTnwVSA
purple rain,Sex Shooter - Originals Version,Prince,https://open.spotify.com/track/5kVXc4xhPasDPqEL40WPWa
purple rain,The Bird,The Time,https://open.spotify.com/track/7o8UELQiECaSiVBztJTRij
purple rain,Purple Rain - 2015 Paisley Park Remaster,Prince,https://open.spotify.com/track/1vfvy1Of0iJLDjh5eMfVyI
purple rain,I Would Die 4 U - 2015 Paisley Park Remaster,Prince,https://open.spotify.com/track/0gncmZNxsrISpW2U39PtF5
purple rain,Baby I'm a Star - 2015 Paisley Park Remaster,Prince,https://open.spotify.com/track/0rNHHt7dB91mVWc9LEDSoP
reservoir dogs,"And Now Little Green Bag... - From ""Reservoir Dogs"" Soundtrack",Steven Wright,https://open.spotify.com/track/7CYjjMHSFF6tpEn7AtBIEG
reservoir dogs,Little Green Bag,George Baker Selection,https://open.spotify.com/track/6mKUGqj2gPtIDJLEYQXuBm
reservoir dogs,Rock Flock Of Five - Reservoir Dogs/Soundtrack Version,Steven Wright,https://open.spotify.com/track/3bmYg8tj985ctrBoAq4fUk
reservoir dogs,Hooked On A Feeling,Blue Swede,https://open.spotify.com/track/5ni9NhoYAAvjTE27GwepS7
reservoir dogs,"Bohemiath - From ""Reservoir Dogs"" Soundtrack",Steven Wright,https://open.spotify.com/track/76zRp7yYRW8HZ8TLpNx64i
reservoir dogs,I Gotcha,Joe Tex,https://open.spotify.com/track/1KaPW7keRgU1I5j3mQSsL9
reservoir dogs,Magic Carpet Ride,Bedlam,https://open.spotify.com/track/53y8Wbr1lQUJVFIiGN3DDO
reservoir dogs,"Madonna Speech - From ""Reservoir Dogs"" Soundtrack",Quentin Tarantino,https://open.spotify.com/track/4ELi3sCQRu7vbwUBEDWb4n
reservoir dogs,Fool For Love,Sandy Rogers,https://open.spotify.com/track/5juY1AUuYyA2CE9HA54iHP
reservoir dogs,"Super Sounds - From ""Reservoir Dogs"" Soundtrack",Steven Wright,https://open.spotify.com/track/2Zysu5OfgoSqSZZdnyZHA6
reservoir dogs,Stuck In The Middle With You,Stealers Wheel,https://open.spotify.com/track/08NLAJTO0CBHd2XLHgLxvX
reservoir dogs,Harvest Moon,Bedlam,https://open.spotify.com/track/3rajIzoZIlXl0QzWmEdYYE
reservoir dogs,"Let's Get A Taco - From ""Reservoir Dogs"" Soundtrack",Harvey Keitel,https://open.spotify.com/track/2qfEFjCyLmVrcOMYH5hnMl
reservoir dogs,"Keep On Truckin' - From ""Reservoir Dogs"" Soundtrack",Steven Wright,https://open.spotify.com/track/11rRwdLzaolo7bnB7wGGNE
reservoir dogs,Coconut,Harry Nilsson,https://open.spotify.com/track/06vBq2MZ0PAesBZkGbDxxi
reservoir dogs,"Home Of Rock - From ""Reservoir Dogs"" Soundtrack",Steven Wright,https://open.spotify.com/track/68kApPM7JmaTpmPIz7CvXw
reservoir dogs,Bang Bang - My Baby Shot Me Down,Nancy Sinatra,https://open.spotify.com/track/1s2I9Q7zAE78m7aVZOq3ug
reservoir dogs,That Certain Female,Charlie Feathers,https://open.spotify.com/track/1aR6KEUmuCvrI5Q7LhmQLN
reservoir dogs,The Grand Duel - Parte Prima,Luis Bacalov,https://open.spotify.com/track/1hJkuyZmeXesANjQuHvbtH
reservoir dogs,Twisted Nerve,Bernard Herrmann,https://open.spotify.com/track/3Y9wdXMh6sNt9fUwUqTqb7
reservoir dogs,Queen Of The Crime Council,Kill Bill Soundtrack,https://open.spotify.com/track/7gwRSZ0EmGWa697ZrE58GA
reservoir dogs,Ode To Oren Ishii (feat. The RZA),Vincent Tempera & Orchestra,https://open.spotify.com/track/25UoJrfeCJKt4bTpzFln8A
reservoir dogs,Run Fay Run,Isaac Hayes,https://open.spotify.com/track/173FQi5O8avUWQt2UFk7Zd
reservoir dogs,Green Hornet,Al Hirt,https://open.spotify.com/track/0Rynk2V7LyLgBUjTMxvbEJ
reservoir dogs,Battle Without Honor Or Humanity,HOTEI,https://open.spotify.com/track/6Q32Vkucx2qeuVyBd3NiFZ
reservoir dogs,Don't Let Me Be Misunderstood,Santa Esmeralda,https://open.spotify.com/track/6rhVKeUhQTGLIRmQOfc9Wo
reservoir dogs,Woo Hoo,The 5.6.7.8's,https://open.spotify.com/track/6S9lcjREUTU4Yv5y7oMcv2
reservoir dogs,Crane/White Lightning,The RZA/Charles Bernstein,https://open.spotify.com/track/7EbPUFnL7ujRxxxElUWZvg
reservoir dogs,The Flower Of Carnage,Meiko Kaji,https://open.spotify.com/track/0RQOZ6q9OTvfQX8HCGzmIB
reservoir dogs,The Lonely Shepherd,Zamfir,https://open.spotify.com/track/3OQEVjVEQ6CvfAJ6XhTs6c
reservoir dogs,You're My Wicked Life,Kill Bill Soundtrack,https://open.spotify.com/track/3ZnpVFHIn6jirInBRRCwrr
reservoir dogs,Ironside - Excerpt,Quincy Jones,https://open.spotify.com/track/0wf11NumAcRRqADlCUBDpU
reservoir dogs,Super 16 - Excerpt,NEU!,https://open.spotify.com/track/1RHXMK6iFO2Qf7ph3a2aTy
reservoir dogs,Yakuza Oren 1,RZA,https://open.spotify.com/track/07prU8izeUwN1xcTuMXvg3
reservoir dogs,Banister Fight,RZA,https://open.spotify.com/track/15BsONOampPaG9qWGftyhB
reservoir dogs,Flip Sting,Kill Bill Soundtrack,https://open.spotify.com/track/5ByyR0yMyYLM0FG3amRG28
reservoir dogs,Sword Swings,Kill Bill Soundtrack,https://open.spotify.com/track/4zEWFiaChRJBI6m0LjQoeG
reservoir dogs,Axe Throws,Kill Bill Soundtrack,https://open.spotify.com/track/0SLo9bQ7DwXUAZYOVa4z33
reservoir dogs,Misirlou,Dick Dale and his Del-Tones,https://open.spotify.com/track/57ZZsfn8bJOLV5HZwNZbhO
reservoir dogs,Bustin' Surfboards,The Tornadoes,https://open.spotify.com/track/0Dz4uuVkAydgDu5pDeR3XV
reservoir dogs,Lonesome Town,Ricky Nelson,https://open.spotify.com/track/56UHBWB5v8eHZ0ytsVGRgM
reservoir dogs,"Bullwinkle, Pt. 2",The Centurians,https://open.spotify.com/track/71nURnxXmdgT7eO36czljf
reservoir dogs,You Never Can Tell,Chuck Berry,https://open.spotify.com/track/6ZYrpw9ZAMhjgCY5ey870W
reservoir dogs,Comanche,The Revels,https://open.spotify.com/track/2Rmyjlu7kXGQd4qTzATZ7a
reservoir dogs,Surf Rider,The Lively Ones,https://open.spotify.com/track/1WV4d5Uv9StGnf8BbgYigB
reservoir dogs,Since I First Met You,The Robins,https://open.spotify.com/track/5g8zwOqlFz8EMSTxJplTeJ
reservoir dogs,Rumble,Link Wray & His Ray Men,https://open.spotify.com/track/6BBI1lFIpB5YI4UZ6UYw5X
reservoir dogs,Out of Limits,The Marketts,https://open.spotify.com/track/2bvBx1fmss19ifYBLhuaH2
reservoir dogs,Unchained (The Payback / Untouchable),James Brown,https://open.spotify.com/track/47Zqlw3jmibtVPy8usPjBj
reservoir dogs,Winged,James Russo,https://open.spotify.com/track/5WRPV0uLJz0tVUqHb79f3X
reservoir dogs,Django,Luis Bacalov,https://open.spotify.com/track/008wXvCVu8W8vCbq5VQDlC
reservoir dogs,The Braying Mule,Ennio Morricone,https://open.spotify.com/track/0lJn8b8MXJYBeGgh9O9vPQ
reservoir dogs,"""In The Case Django, After You...""",Christoph Waltz,https://open.spotify.com/track/6c92bA7ZIRqda1CmxtEHAq
reservoir dogs,Lo Chiamavano King (His Name Is King),Luis Bacalov,https://open.spotify.com/track/342v3Is0g1CfidoxekA4f8
reservoir dogs,Five-Thousand-Dollar Nigga's And Gummy Mouth Bitches,Don Johnson,https://open.spotify.com/track/4DStzFYAzRgiRiIJtENmcm
reservoir dogs,La Corsa (2nd Version),Luis Bacalov,https://open.spotify.com/track/4sf0209tJCWaJBBIGjqkW8
reservoir dogs,Sneaky Schultz And The Demise Of Sharp,Don Straud,https://open.spotify.com/track/4Cq8hOILk53zJbEHBQqphE
reservoir dogs,I Got A Name,Jim Croce,https://open.spotify.com/track/17Zyvm4M0I1BzzfLnoByMN
reservoir dogs,Sister Sara's Theme,Ennio Morricone,https://open.spotify.com/track/6QXNjMhy6Vu43Y3VvrwLoW
reservoir dogs,Too Old To Die Young,Brother Dege,https://open.spotify.com/track/43JngJ3vMsaTL8SiRwEYQp
reservoir dogs,Stephen The Poker Player,Samuel L. Jackson,https://open.spotify.com/track/1ApeI1cGQ9lXp74RczPrZ3
reservoir dogs,Un Monumento,Ennio Morricone,https://open.spotify.com/track/3oVPY25GoirgJH3ImmNgGR
reservoir dogs,Six Shots Two Guns,Samuel L. Jackson,https://open.spotify.com/track/4scKwPV7QJNSdG7nRyuM88
reservoir dogs,TRINITY: TITOLI,Annibale E I Cantori Moderni,https://open.spotify.com/track/26wYTQ1cwPv6nY63Nxzwgg
reservoir dogs,Who Did That to You,Rob Starr & The Hollywood Singers and Orchestra,https://open.spotify.com/track/5UJGLQP5jfMZ5Ag1PpXO9o
pulp fiction,Misirlou,Dick Dale and his Del-Tones,https://open.spotify.com/track/3538ZnMvpmpImrC6rFQgDr
pulp fiction,Jungle Boogie,Kool & The Gang,https://open.spotify.com/track/4qxCDr5DquZsfaK7lvnY9G
pulp fiction,Let's Stay Together,Al Green,https://open.spotify.com/track/3uJ8zHRASayItvcSRh8TIm
pulp fiction,Bustin' Surfboards,The Tornadoes,https://open.spotify.com/track/6HSUnKDA2LLdi5eO6sga30
pulp fiction,Lonesome Town - 1990 Digital Remaster,Ricky Nelson,https://open.spotify.com/track/56XoFI6v7kbGNdM8ALYWof
pulp fiction,Son Of A Preacher Man,Dusty Springfield,https://open.spotify.com/track/0scrtPmtlIVwwk9s4LXJ8n
pulp fiction,"Bullwinkle, Pt. II",The Centurians,https://open.spotify.com/track/5Hn7uZqDarw5VTNX1XluV3
pulp fiction,You Never Can Tell,Chuck Berry,https://open.spotify.com/track/5zBcCuhVgll3iM4aJcaujN
pulp fiction,"Girl, You'll Be a Woman Soon",Urge Overkill,https://open.spotify.com/track/7xmW8gsZgihBHkjHA3U8l7
pulp fiction,If Love Is A Red Dress (Hang Me In Rags),Maria McKee,https://open.spotify.com/track/5ZuEwg2nE2NHBdHeySjaIa
pulp fiction,Flowers On the Wall,The Statler Brothers,https://open.spotify.com/track/7ledv9CTjqdwnvHgRmETyZ
pulp fiction,Surf Rider,The Lively Ones,https://open.spotify.com/track/7sOBuRK26Ov7CR5fRSR7Om
pulp fiction,Rumble,Link Wray,https://open.spotify.com/track/0pxThPQcINQ8bBGFGYMwAD
pulp fiction,Out of Limits,The Marketts,https://open.spotify.com/track/7xAJpAeopaV6rilu3iiwME
pulp fiction,Chick Habit,April March,https://open.spotify.com/track/5fCYk16zvUH0yp4re3SLJm
pulp fiction,Who Is He (And What Is He to You)?,Bill Withers,https://open.spotify.com/track/0lypE5IPrR5T8F67lExDpr
pulp fiction,Long Cool Woman (In a Black Dress) - 1999 Remaster,The Hollies,https://open.spotify.com/track/4OTw5splgMdlYklwHMHxLK
pulp fiction,The Payback,James Brown,https://open.spotify.com/track/0vGuHXYkeghN45pz0SND3k
pulp fiction,Little Green Bag,George Baker Selection,https://open.spotify.com/track/39wnr7crppEjAKAyg1csS7
pulp fiction,I Gotcha,Joe Tex,https://open.spotify.com/track/5fbbE7GmFRfXcaqUK4Pecl
pulp fiction,Green Onions,Booker T. & the M.G.'s,https://open.spotify.com/track/4fQMGlCawbTkH9yPPZ49kP
pulp fiction,Have You Ever Seen The Rain?,Creedence Clearwater Revival,https://open.spotify.com/track/4JuJ9ewGWWGy0U3URuXOSI
pulp fiction,Run Fay Run,Isaac Hayes,https://open.spotify.com/track/20wsyOBewHFZXJdV75vt9K
pulp fiction,Hold Tight!,"Dave Dee, Dozy, Beaky, Mick & Tich",https://open.spotify.com/track/5ixQCurcV2gKLqJGMeLvpz
pulp fiction,Comanche,The Centurians,https://open.spotify.com/track/0vOgMuqEoLlRFSWQwCe7lP
pulp fiction,Riders on the Storm,The Doors,https://open.spotify.com/track/14XWXWv5FoCbFzLksawpEe
pulp fiction,Tennessee Stud,Johnny Cash,https://open.spotify.com/track/5mRBBpUjXN3jHFT5GYNrrk
pulp fiction,Waitin' In School - Remastered,Ricky Nelson,https://open.spotify.com/track/5zYvVUfInIEx5xGR2qe3Ls
pulp fiction,That Certain Female,Charlie Feathers,https://open.spotify.com/track/6ZNCzohlYtVnnHxn0fcQCW
pulp fiction,Silver Edge,Mary McGuinness,https://open.spotify.com/track/3bAQg9syBAsivXJn9hfXvj
pulp fiction,All Along the Watchtower,Jimi Hendrix,https://open.spotify.com/track/7xdLNxZCtY68x5MAOBEmBq
pulp fiction,I’m A Man,Black Strobe,https://open.spotify.com/track/3JVI710efRiB7comD33vD1
pulp fiction,Woo Hoo,The 5.6.7.8's,https://open.spotify.com/track/1GHklAIU9vwEojmaXD0Q8E
pulp fiction,Stuck In The Middle With You,Stealers Wheel,https://open.spotify.com/track/2ckVLgGVh77JtrbEK2W6E3
